Code	Scientific	Common	Reverse
14622	'Parus caeruleus ultramarinus'	'Blue tit'	'Parus caeruleus'
14623	'Parus caeruleus pleskii'	'Blue tit'	'Parus caeruleus'
14624	'Parus caeruleus palmensis'	'Blue tit'	'Parus caeruleus'
14625	'Parus caeruleus teneriffae'	'Blue tit'	'Parus caeruleus'
14626	'Parus caeruleus ombriosus'	'Blue tit'	'Parus caeruleus'
14627	'Parus caeruleus degener'	'Blue tit'	'Parus caeruleus'
14630	'Parus cyanus'	'NA'	'Parus cyanus'
14640	'Parus major'	'Great Tit'	'Parus major'
14641	'Parus major major'	'NA'	'Parus major major'
14642	'Parus major excelsus'	'NA'	'Parus major excelsus'
14650	'Parus bokharensis'	'NA'	'Parus bokharensis'
14660	'Parus monticolus'	'Green-backed Tit'	'Parus monticolus'
14669	'Parus sp.'	'Arıquş'	'Parus'
14670	'Sitta yunnanensis'	'ウンナンゴジュウカラ'	'Sitta yunnanensis'
14680	'Sitta villosa'	'チョウセンゴジュウカラ'	'Sitta villosa'
14690	'Sitta krueperi'	'Krueper\'s Nuthatch'	'Sitta krueperi'
14700	'Sitta whiteheadi'	'Corsican nuthatch'	'Sitta whiteheadi'
14710	'Sitta ledanti'	'Algerian Nuthatch'	'Sitta ledanti'
14720	'Sitta canadensis'	'Red-breasted Nuthatch'	'Sitta canadensis'
14730	'Sitta pygmaea'	'Pygmy Nuthatch'	'Sitta pygmaea'
14740	'Sitta pusilla'	'Brown-headed nuthatch'	'Sitta pusilla'
14750	'Sitta leucopsis'	'White-cheeked Nuthatch'	'Sitta leucopsis'
14760	'Sitta carolinensis'	'White-breasted nuthatch'	'Sitta carolinensis'
14770	'Sitta himalayensis'	'White-tailed Nuthatch'	'Sitta himalayensis'
14780	'Sitta castanea'	'チャバラゴジュウカラ'	'Sitta castanea'
14790	'Sitta europaea'	'Wood Nuthatch'	'Sitta europaea'
14791	'Sitta europaea europaea'	'NA'	'Sitta europaea europaea'
14792	'Sitta europaea asiatica'	'シロハラゴジュウカラ'	'Sitta europaea asiatica'
14793	'Sitta europaea caesia'	'NA'	'Sitta europaea caesia'
14800	'Sitta tephronota'	'Eastern Rock Nuthatch'	'Sitta tephronota'
14810	'Sitta neumayer'	'Western Rock Nuthatch'	'Sitta neumayer'
14820	'Tichodroma muraria'	'Wallcreeper'	'Tichodroma muraria'
14830	'Certhia discolor'	'Sikkim Treecreeper'	'Certhia discolor'
14840	'Certhia himalayana'	'Bar-tailed Treecreeper'	'Certhia himalayana'
14850	'Certhia nipalensis'	'Rusty-flanked Treecreeper'	'Certhia nipalensis'
14860	'Certhia familiaris'	'Eurasian tree creeper'	'Certhia familiaris'
14861	'Certhia familiaris familiaris'	'NA'	'Certhia familiaris familiaris'
14862	'Certhia familiaris britannica'	'NA'	'Certhia familiaris brittanica'
14863	'Certhia familiaris corsa'	'NA'	'Certhia familiaris corsa'
14864	'Certhia familiaris macrodactyla'	'NA'	'Certhia familiaris macrodactyla'
14870	'Certhia brachydactyla'	'Short-toed Treecreeper'	'Certhia brachydactyla'
14880	'Cephalopyrus flammiceps'	'Fire-capped Tit'	'Cephalopyrus flammiceps'
14890	'Auriparus flaviceps'	'Verdin'	'Auriparus flaviceps'
14900	'Remiz pendulinus'	'Eurasian penduline tit'	'Remiz pendulinus'
14901	'Remiz pendulinus pendulinus'	'NA'	'Remiz pendulinus pendulinus'
14902	'Remiz pendulinus coronatus'	'Eurasian penduline tit'	'Remiz pendulinus'
14903	'Remiz pendulinus macronyx'	'Eurasian penduline tit'	'Remiz pendulinus'
14910	'Anthreptes platurus'	'NA'	'Anthreptes platurus'
14920	'Anthreptes metallicus'	'Erznektarvogel'	'Anthreptes metallicus'
14930	'Nectarinia asiatica'	'Purple sunbird'	'Nectarinia asiatica'
14940	'Nectarinia habessinica'	'Glanznektarvogel'	'Nectarinia habessinica'
14950	'Nectarinia osea'	'Jerichonektarvogel'	'Nectarinia osea'
14960	'Aethopyga gouldiae'	'Gould\'s sunbird'	'Aethopyga gouldiae'
14970	'Aethopyga nipalensis'	'Green-tailed Sunbird'	'Aethopyga nipalensis'
14980	'Aethopyga ignicauda'	'Fire-tailed Sunbird'	'Aethopyga ignicauda'
14990	'Dicaeum melanoxanthum'	'Yellow-bellied Flowerpecker'	'Dicaeum melanoxanthum'
15000	'Dicaeum ignipectus'	'Fire-breasted Flowerpecker'	'Dicaeum ignipectus'
15010	'Zosterops palpebrosa'	'Oriental White-eye'	'Zosterops palpebrosus'
15020	'Zosterops erythropleura'	'Chestnut-flanked White-eye'	'Zosterops erythropleurus'
15030	'Zosterops japonica'	'Japanese White-eye'	'Zosterops japonicus'
15040	'Zosterops abyssinica'	'White-breasted White-eye'	'Zosterops abyssinicus'
15049	'Zosterops sp.'	'Everett\'s White-eye'	'Zosterops'
15050	'Apalopteron familiare'	'Bonin White-eye'	'Apalopteron familiare'
15060	'Oriolus traillii'	'Maroon oriole'	'Oriolus traillii'
15070	'Oriolus chinensis'	'Black-naped oriole'	'Oriolus chinensis'
15080	'Oriolus oriolus'	'Eurasian golden oriole'	'Oriolus oriolus'
15090	'Tchagra senegala'	'Black-crowned Tchagra'	'Tchagra senegala'
15100	'Rhodophoneus cruentus'	'Rosy-patched Bushshrike'	'Rhodophoneus cruentus'
15110	'Lanius tigrinus'	'Tiger Shrike'	'Lanius tigrinus'
15120	'Lanius bucephalus'	'Bull-headed Shrike'	'Lanius bucephalus'
15130	'Lanius cristatus'	'Brown Shrike'	'Lanius cristatus'
15140	'Lanius isabellinus'	'Isabelline Shrike'	'Lanius isabellinus'
15150	'Lanius collurio'	'Red-backed shrike'	'Lanius collurio'
15151	'Lanius collurio collurio'	'NA'	'Lanius collurio collurio'
15152	'Lanius collurio phoenicuroides'	'Red-backed shrike'	'Lanius collurio'
15153	'Lanius collurio isabellinus'	'NA'	'Lanius collurio isabellinus'
15160	'Lanius vittatus'	'Bay-backed Shrike'	'Lanius vittatus'
15170	'Lanius schach'	'Long-tailed Shrike'	'Lanius schach'
15180	'Lanius tephronotus'	'Gray-backed Shrike'	'Lanius tephronotus'
15190	'Lanius minor'	'Lesser grey shrike'	'Lanius minor'
15200	'Lanius excubitor'	'Great Grey Shrike'	'Lanius excubitor'
15201	'Lanius excubitor excubitor'	'NA'	'Lanius excubitor excubitor'
15202	'Lanius excubitor elegans'	'NA'	'Lanius excubitor elegans'
15203	'Lanius excubitor meridionalis'	'NA'	'Lanius excubitor meridionalis'
15204	'Lanius excubitor homeyeri'	'NA'	'Lanius excubitor homeyeri'
15205	'Lanius excubitor algeriensis'	'NA'	'Lanius excubitor algeriensis'
15206	'Lanius pallidirostris'	'NA'	'Lanius pallidirostris'
15210	'Lanius sphenocercus'	'Chinese Grey Shrike'	'Lanius sphenocercus'
15220	'Lanius ludovicianus'	'Loggerhead Shrike'	'Lanius ludovicianus'
15230	'Lanius senator'	'Woodchat shrike'	'Lanius senator'
15231	'Lanius senator senator'	'Picanço-barreteiro'	'Lanius senator senator'
15232	'Lanius senator badius'	'NA'	'Lanius senator badius'
15233	'Lanius senator niloticus'	'NA'	'Lanius senator niloticus'
15240	'Lanius nubicus'	'Masked shrike'	'Lanius nubicus'
15249	'Lanius sp.'	'モズ属'	'Lanius'
15250	'Dicrurus macrocercus'	'Black Drongo'	'Dicrurus macrocercus'
15260	'Dicrurus leucophaeus'	'Ashy Drongo'	'Dicrurus leucophaeus'
15270	'Dicrurus hottentottus'	'Hair-crested Drongo'	'Dicrurus hottentottus'
15280	'Cyanocorax dickeyi'	'Tufted Jay'	'Cyanocorax dickeyi'
15290	'Cyanocorax yncas'	'Green Jay'	'Cyanocorax yncas'
15300	'Cyanocorax formosa'	'NA'	'Cyanocorax formosus'
15310	'Cyanocorax morio'	'Brown Jay'	'Cyanocorax morio'
15320	'Cyanocorax sanblasiana'	'NA'	'Cyanocorax sanblasiana'
15330	'Cyanocorax beecheii'	'Purplish-backed Jay'	'Cyanocorax beecheii'
15340	'Cyanocitta stelleri'	'Steller\'s jay'	'Cyanocitta stelleri'
15350	'Cyanocitta cristata'	'Blue jay'	'Cyanocitta cristata'
15360	'Aphelocoma ultramarina'	'Transvolcanic Jay'	'Aphelocoma ultramarina'
15370	'Aphelocoma coerulescens'	'Florida scrub-jay'	'Aphelocoma coerulescens'
15380	'Gymnorhinus cyanocephalus'	'Pinyon Jay'	'Gymnorhinus cyanocephalus'
15390	'Garrulus glandarius'	'Eurasian Jay'	'Garrulus glandarius'
15400	'Garrulus lanceolatus'	'Black-headed jay'	'Garrulus lanceolatus'
15410	'Garrulus lidthi'	'Lidth\'s Jay'	'Garrulus lidthi'
15420	'Perisoreus canadensis'	'Gray Jay'	'Perisoreus canadensis'
15430	'Perisoreus infaustus'	'Siberian jay'	'Perisoreus infaustus'
15440	'Perisoreus internigrans'	'Sichuan Jay'	'Perisoreus internigrans'
15450	'Urocissa flavirostris'	'Gold-billed Magpie'	'Urocissa flavirostris'
15460	'Urocissa erythrorhyncha'	'Red-billed blue magpie'	'Urocissa erythrorhyncha'
15470	'Cyanopica cyana'	'NA'	'Cyanopica cyana'
15480	'Dendrocitta formosae'	'Grey treepie'	'Dendrocitta formosae'
15490	'Pica pica'	'Eurasian Magpie'	'Pica pica'
15491	'Pica pica pica'	'NA'	'Pica pica pica'
15492	'Pica pica melanotus'	'NA'	'Pica pica melanotos'
15493	'Pica pica mauritanica'	'NA'	'Pica pica mauritanica'
15500	'Pica nuttalli'	'Yellow-billed Magpie'	'Pica nuttalli'
15510	'Podoces hendersoni'	'Mongolian Ground-Jay'	'Podoces hendersoni'
15520	'Podoces biddulphi'	'Xinjiang Ground-Jay'	'Podoces biddulphi'
15530	'Podoces panderi'	'Turkestan ground jay'	'Podoces panderi'
15540	'Podoces pleskei'	'Iranian Ground-Jay'	'Podoces pleskei'
15550	'Pseudopodoces humilis'	'Ground Tit'	'Pseudopodoces humilis'
15560	'Nucifraga columbiana'	'Clark\'s Nutcracker'	'Nucifraga columbiana'
15570	'Nucifraga caryocatactes'	'Spotted nutcracker'	'Nucifraga caryocatactes'
15571	'Nucifraga caryocatactes caryocatactes'	'NA'	'Nucifraga caryocatactes caryocatactes'
15572	'Nucifraga caryocatactes macrorhynchos'	'NA'	'Nucifraga caryocatactes macrorhynchos'
15580	'Pyrrhocorax graculus'	'Yellow-billed chough'	'Pyrrhocorax graculus'
15590	'Pyrrhocorax pyrrhocorax'	'Cornish Chough'	'Pyrrhocorax pyrrhocorax'
15600	'Corvus monedula'	'コクマルガラス'	'Corvus monedula'
15601	'Corvus monedula monedula'	'NA'	'Corvus monedula monedula'
15602	'Corvus monedula soemmerringii'	'NA'	'Corvus monedula soemmeringii'
15603	'Corvus monedula spermologus'	'NA'	'Corvus monedula spermologus'
15610	'Corvus dauuricus'	'Cág bánmhuinceach'	'Corvus dauuricus'
15620	'Corvus splendens'	'House crow'	'Corvus splendens'
15630	'Corvus frugilegus'	'Rook'	'Corvus frugilegus'
15640	'Corvus brachyrhynchos'	'American crow'	'Corvus brachyrhynchos'
15650	'Corvus imparatus'	'Tamaulipas Crow'	'Corvus imparatus'
15660	'Corvus ossifragus'	'Fish Crow'	'Corvus ossifragus'
15670	'Corvus corone'	'Carrion crow'	'Corvus corone'
15671	'Corvus corone corone'	'NA'	'Corvus corone corone'
15673	'Corvus corone cornix'	'NA'	'Corvus corone cornix'
15680	'Corvus macrorhynchos'	'Large-billed Crow'	'Corvus macrorhynchos'
15690	'Corvus torquatus'	'Collared Crow'	'Corvus torquatus'
15700	'Corvus albus'	'Pied crow'	'Corvus albus'
15710	'Corvus ruficollis'	'Brown-necked Raven'	'Corvus ruficollis'
15720	'Corvus corax'	'Common raven'	'Corvus corax'
15721	'Corvus corax corax'	'NA'	'Corvus corax corax'
15722	'Corvus corax tingitanus'	'NA'	'Corvus corax tingitanus'
15730	'Corvus cryptoleucus'	'Chihuahuan Raven'	'Corvus cryptoleucus'
15740	'Corvus rhipidurus'	'Fan-tailed Raven'	'Corvus rhipidurus'
15749	'Corvus sp.'	'カラス属'	'Corvus'
15750	'Onychognathus tristramii'	'Arabian Chestnut-winged Starling'	'Onychognathus tristramii'
15760	'Cinnyricinclus leucogaster'	'Violet-backed Starling'	'Cinnyricinclus leucogaster'
15770	'Sturnus pagodarum'	'NA'	'Sturnus pagodarum'
15780	'Sturnus sericeus'	'red-billed starling'	'Sturnus sericeus'
15790	'Sturnus sturninus'	'purple-backed starling'	'Sturnus sturninus'
15800	'Sturnus philippensis'	'NA'	'Sturnus philippensis'
15810	'Sturnus sinensis'	'NA'	'Sturnus sinensis'
15820	'Sturnus vulgaris'	'Common Starling'	'Sturnus vulgaris'
15830	'Sturnus unicolor'	'Spotless starling'	'Sturnus unicolor'
15840	'Sturnus roseus'	'Rose Coloured Starling'	'Sturnus roseus'
15850	'Sturnus cineraceus'	'NA'	'Sturnus cineraceus'
15859	'Sturnus sp.'	'Aẓerẓur (tawsit)'	'Sturnus'
15860	'Creatophora cineracea'	'Wattled Starling'	'Creatophora cinerea'
15870	'Acridotheres tristis'	'Common myna'	'Acridotheres tristis'
15880	'Acridotheres ginginianus'	'Bank Myna'	'Acridotheres ginginianus'
15890	'Acridotheres cristatellus'	'Crested Myna'	'Acridotheres cristatellus'
15900	'Passer ammodendri'	'Saxaul sparrow'	'Passer ammodendri'
15910	'Passer domesticus'	'House Sparrow'	'Passer domesticus'
15911	'Passer domesticus domesticus'	'NA'	'Passer domesticus domesticus'
15912	'Passer domesticus italiae'	'NA'	'Passer domesticus italiae'
15913	'Passer domesticus indicus'	'NA'	'Passer domesticus indicus'
15919	'Passer domesticus/hispaniolensis'	'House Sparrow'	'Passer domesticus'
15920	'Passer hispaniolensis'	'Spanish Sparrow'	'Passer hispaniolensis'
15921	'Passer hispaniolensis hispaniolensis'	'NA'	'Passer hispaniolensis hispaniolensis'
15922	'Passer hispaniolensis maltae'	'Spanish Sparrow'	'Passer hispaniolensis'
15930	'Passer pyrrhonotus'	'Sind Sparrow'	'Passer pyrrhonotus'
15940	'Passer rutilans'	'Russet Sparrow'	'Passer rutilans'
15950	'Passer moabiticus'	'Dead Sea Sparrow'	'Passer moabiticus'
15960	'Passer iagoensis'	'Iago Sparrow'	'Passer iagoensis'
15970	'Passer simplex'	'Desert Sparrow'	'Passer simplex'
15980	'Passer montanus'	'Eurasian Tree Sparrow'	'Passer montanus'
15990	'Passer luteus'	'Braunrücken-Goldsperling'	'Passer luteus'
16000	'Passer euchlorus'	'Arabian Golden Sparrow'	'Passer euchlorus'
16009	'Passer sp.'	'Alíkilíkoso'	'Passer'
16010	'Petronia brachydactyla'	'NA'	'Petronia brachydactyla'
16020	'Petronia xanthocollis'	'NA'	'Petronia xanthocollis'
16030	'Petronia dentata'	'NA'	'Petronia dentata'
16040	'Petronia petronia'	'Rock Petronia'	'Petronia petronia'
16050	'Montifringilla theresae'	'NA'	'Montifringilla theresae'
16060	'Montifringilla blanfordi'	'NA'	'Montifringilla blanfordi'
16070	'Montifringilla ruficollis'	'NA'	'Montifringilla ruficollis'
16080	'Montifringilla davidiana'	'NA'	'Montifringilla davidiana'
16090	'Montifringilla taczanowskii'	'NA'	'Montifringilla taczanowskii'
16100	'Montifringilla adamsi'	'Śnieżka czarnoskrzydła'	'Montifringilla adamsi'
16110	'Montifringilla nivalis'	'White-winged snow finch'	'Montifringilla nivalis'
16120	'Ploceus galbula'	'Rueppell\'s Weaver'	'Ploceus galbula'
16130	'Lagonosticta senegala'	'Red-billed Firefinch'	'Lagonosticta senegala'
16140	'Uraeginthus bengalus'	'Red-cheeked Cordonbleu'	'Uraeginthus bengalus'
16150	'Estrilda astrild'	'Common Waxbill'	'Estrilda astrild'
16160	'Estrilda rufibarba'	'Arabian Waxbill'	'Estrilda rufibarba'
16170	'Amandava subflava'	'Orange-breasted Waxbill'	'Amandava subflava'
16180	'Euodice malabarica'	'Indian Silverbill'	'Euodice malabarica'
16190	'Euodice cantans'	'African Silverbill'	'Euodice cantans'
16200	'Lonchura striata'	'White-rumped Munia'	'Lonchura striata'
16210	'Vireo atricapillus'	'Black-capped Vireo'	'Vireo atricapillus'
16220	'Vireo pallens'	'Vireo de manglar'	'Vireo pallens'
16230	'Vireo griseus'	'White-eyed Vireo'	'Vireo griseus'
16240	'Vireo crassirostris'	'Thick-billed Vireo'	'Vireo crassirostris'
16250	'Vireo bellii'	'Bell\'s vireo'	'Vireo bellii'
16260	'Vireo vicinior'	'Gray Vireo'	'Vireo vicinior'
16270	'Vireo solitarius'	'Blue-headed Vireo'	'Vireo solitarius'
16280	'Vireo flavifrons'	'Yellow-throated Vireo'	'Vireo flavifrons'
16290	'Vireo huttoni'	'Hutton\'s Vireo'	'Vireo huttoni'
16300	'Vireo hypochryseus'	'Golden Vireo'	'Vireo hypochryseus'
16310	'Vireo philadelphicus'	'Philadelphia vireo'	'Vireo philadelphicus'
16320	'Vireo flavoviridis'	'Yellow-green Vireo'	'Vireo flavoviridis'
16330	'Vireo olivaceus'	'Red-eyed vireo'	'Vireo olivaceus'
16340	'Vireo altiloquus'	'Black-whiskered vireo'	'Vireo altiloquus'
16350	'Vireo gilvus'	'Warbling Vireo'	'Vireo gilvus'
16360	'Fringilla coelebs'	'Chaffinch'	'Fringilla coelebs'
16361	'Fringilla coelebs coelebs'	'NA'	'Fringilla coelebs coelebs'
16362	'Fringilla coelebs africana'	'NA'	'Fringilla coelebs africana'
16363	'Fringilla coelebs ombriosa'	'NA'	'Fringilla coelebs ombriosa'
16364	'Fringilla coelebs palmae'	'La Palma Chaffinch'	'Fringilla coelebs palmae'
16365	'Fringilla coelebs canariensis'	'NA'	'Fringilla coelebs canariensis'
16370	'Fringilla teydea'	'Blue Chaffinch'	'Fringilla teydea'
16371	'Fringilla teydea teydea'	'NA'	'Fringilla teydea teydea'
16372	'Fringilla teydea polatzeki'	'NA'	'Fringilla teydea polatzeki'
16380	'Fringilla montifringilla'	'Bramble Finch'	'Fringilla montifringilla'
16389	'Fringilla sp.'	'Edelfinken'	'Fringilla'
16390	'Serinus pusillus'	'Fire-fronted Serin'	'Serinus pusillus'
16400	'Serinus serinus'	'European serin'	'Serinus serinus'
16410	'Serinus syriacus'	'Serin syriaque'	'Serinus syriacus'
16420	'Serinus canaria'	'Island canary'	'Serinus canaria'
16430	'Serinus thibetanus'	'NA'	'Serinus thibetanus'
16440	'Serinus citrinella'	'Citril Finch'	'Serinus citrinella'
16441	'Serinus citrinella citrinella'	'Citril Finch'	'Serinus citrinella'
16442	'Serinus citrinella corsicana'	'NA'	'Serinus citrinella corsicana'
16450	'Serinus rothschildi'	'NA'	'Serinus rothschildi'
16460	'Serinus menachensis'	'NA'	'Serinus menachensis'
16470	'Rhynchostruthus socotranus'	'Socotra Golden-winged Grosbeak'	'Rhynchostruthus socotranus'
16480	'Callacanthis burtoni'	'Spectacled Finch'	'Callacanthis burtoni'
16490	'Carduelis chloris'	'Dzwoniec'	'Carduelis chloris'
16500	'Carduelis sinica'	'NA'	'Carduelis sinica'
16510	'Carduelis ambigua'	'Black-headed Greenfinch'	'Carduelis ambigua'
16520	'Carduelis spinoides'	'NA'	'Carduelis spinoides'
16530	'Carduelis carduelis'	'Citril finch'	'Carduelis carduelis'
16531	'Carduelis carduelis carduelis'	'NA'	'Carduelis carduelis carduelis'
16532	'Carduelis carduelis caniceps'	'Grey-crowned Goldfinch'	'Carduelis carduelis caniceps'
16540	'Carduelis spinus'	'Eurasian Siskin'	'Carduelis spinus'
16550	'Carduelis pinus'	'Pine siskin'	'Carduelis pinus'
16560	'Carduelis notata'	'Black-headed siskin'	'Carduelis notata'
16570	'Carduelis tristis'	'American goldfinch'	'Carduelis tristis'
16580	'Carduelis psaltria'	'Chardonneret mineur'	'Carduelis psaltria'
16590	'Carduelis lawrencei'	'NA'	'Carduelis lawrencei'
16600	'Carduelis cannabina'	'Linnet'	'Carduelis cannabina'
16601	'Carduelis cannabina cannabina'	'NA'	'Carduelis cannabina cannabina'
16602	'Carduelis cannabina meadewaldoi'	'NA'	'Carduelis cannabina meadewaldoi'
16603	'Carduelis cannabina harteri'	'NA'	'Carduelis cannabina harterti'
16604	'Carduelis cannabina mediterranea'	'NA'	'Carduelis cannabina mediterranea'
16610	'Carduelis yemenensis'	'NA'	'Carduelis yemenensis'
16620	'Carduelis flavirostris'	'Twite'	'Carduelis flavirostris'
16630	'Carduelis flammea'	'common redpoll'	'Carduelis flammea'
16631	'Carduelis flammea flammea'	'NA'	'Carduelis flammea flammea'
16632	'Carduelis flammea rostrata'	'NA'	'Carduelis flammea rostrata'
16634	'Carduelis flammea cabaret'	'NA'	'Carduelis flammea cabaret'
16640	'Carduelis hornemanni'	'Hoary redpoll'	'Carduelis hornemanni'
16641	'Carduelis hornemanni hornemanni'	'NA'	'Carduelis hornemanni hornemanni'
16642	'Carduelis hornemanni exilipes'	'NA'	'Carduelis hornemanni exilipes'
16649	'Carduelis spp.'	'Citril finch'	'Carduelis'
16650	'Loxia leucoptera'	'White-winged Crossbill'	'Loxia leucoptera'
16660	'Loxia curvirostra'	'Crossbill'	'Loxia curvirostra'
16670	'Loxia scotica'	'Scottish Crossbill'	'Loxia scotica'
16680	'Loxia pytyopsittacus'	'Parrot crossbill'	'Loxia pytyopsittacus'
16689	'Loxia sp.'	'Beg-kroaz'	'Loxia'
16690	'Leucosticte nemoricola'	'Plain Mountain Finch'	'Leucosticte nemoricola'
16700	'Leucosticte brandti'	'Brandt\'s Mountain Finch'	'Leucosticte brandti'
16710	'Leucosticte arctoa'	'Asian Rosy Finch'	'Leucosticte arctoa'
16720	'Leucosticte tephrocotis'	'Common redpoll'	'Leucosticte tephrocotis'
16730	'Rhodopechys sanguinea'	'NA'	'Rhodopechys sanguinea'
16740	'Rhodospiza obsoleta'	'Desert finch'	'Rhodospiza obsoleta'
16750	'Bucanetes mongolicus'	'Mongolian Finch'	'Bucanetes mongolicus'
16760	'Bucanetes githagineus'	'Trumpeter Finch'	'Bucanetes githagineus'
16770	'Carpodacus rubescens'	'NA'	'Carpodacus rubescens'
16780	'Carpodacus nipalensis'	'NA'	'Carpodacus nipalensis'
16790	'Carpodacus erythrinus'	'Common rosefinch'	'Carpodacus erythrinus'
16800	'Carpodacus purpureus'	'purple finch'	'Carpodacus purpureus'
16810	'Carpodacus cassinii'	'Cassin\'s finch'	'Carpodacus cassinii'
16820	'Carpodacus mexicanus'	'House finch'	'Carpodacus mexicanus'
16830	'Carpodacus pulcherrimus'	'Himalayan Beautiful Rosefinch'	'Carpodacus pulcherrimus'
16840	'Carpodacus eos'	'NA'	'Carpodacus eos'
16850	'Carpodacus rhodochrous'	'Pink-browed Rosefinch'	'Carpodacus rodochroa'
16860	'Carpodacus vinaceus'	'Vinaceous Rosefinch'	'Carpodacus vinaceus'
16870	'Carpodacus edwardsii'	'Dark-rumped Rosefinch'	'Carpodacus edwardsii'
16880	'Carpodacus synoicus'	'Einödgimpel'	'Carpodacus synoicus'
16890	'Carpodacus roseus'	'Pallas\'s rosefinch'	'Carpodacus roseus'
16900	'Carpodacus trifasciatus'	'Three-banded Rosefinch'	'Carpodacus trifasciatus'
16910	'Carpodacus rhodopeplus'	'Spot-winged Rosefinch'	'Carpodacus rodopeplus'
16920	'Carpodacus thura'	'Himalayan White-browed Rosefinch'	'Carpodacus thura'
16930	'Carpodacus rhodochlamys'	'Red-mantled Rosefinch'	'Carpodacus rhodochlamys'
16940	'Carpodacus grandis'	'Blyth\'s Rosefinch'	'Carpodacus grandis'
16950	'Carpodacus rubicilloides'	'Eastern Great Rosefinch'	'Carpodacus rubicilloides'
16960	'Carpodacus rubicilla'	'Great Rosefinch'	'Carpodacus rubicilla'
16970	'Carpodacus puniceus'	'Red-fronted Rosefinch'	'Carpodacus puniceus'
16980	'Kozlowia roborowskii'	'Roborowskigimpel'	'Kozlowia roborowskii'
16990	'Pinicola enucleator'	'Pine grosbeak'	'Pinicola enucleator'
17000	'Propyrrhula subhimachala'	'NA'	'Propyrrhula'
17010	'Chaunoproctus ferreorostris'	'NA'	'Chaunoproctus ferreorostris'
17020	'Haematospiza sipahi'	'NA'	'Haematospiza sipahi'
17030	'Pyrrhoplectes epauletta'	'Golden-naped Finch'	'Pyrrhoplectes epauletta'
17040	'Uragus sibiricus'	'NA'	'Uragus sibiricus'
17050	'Urocynchramus pylzowi'	'Przevalski\'s Finch'	'Urocynchramus pylzowi'
17060	'Pyrrhula nipalensis'	'Brown Bullfinch'	'Pyrrhula nipalensis'
17070	'Pyrrhula aurantiaca'	'Orange Bullfinch'	'Pyrrhula aurantiaca'
17080	'Pyrrhula erythrocephala'	'Red-headed finch'	'Pyrrhula erythrocephala'
17090	'Pyrrhula erythaca'	'Grey-headed Bullfinch'	'Pyrrhula erythaca'
17100	'Pyrrhula pyrrhula'	'Bullfinch'	'Pyrrhula pyrrhula'
17101	'Pyrrhula pyrrhula pyrrhula'	'NA'	'Pyrrhula pyrrhula pyrrhula'
17102	'Pyrrhula pyrrhula europaeus'	'NA'	'Pyrrhula pyrrhula europaea'
17103	'Pyrrhula pyrrhula pileata'	'Bullfinch'	'Pyrrhula pyrrhula pileata'
17104	'Pyrrhula pyrrhula cineracea'	'Baikal Bullfinch'	'Pyrrhula pyrrhula cineracea'
17105	'Pyrrhula pyrrhula murina'	'Sao Miguel bullfinch (finch)'	'Pyrrhula pyrrhula murina'
17110	'Mycerobas icterioides'	'Black and yellow grosbeak'	'Mycerobas icterioides'
17120	'Mycerobas affinis'	'Collared Grosbeak'	'Mycerobas affinis'
17130	'Mycerobas melanozanthos'	'Spot-winged Grosbeak'	'Mycerobas melanozanthos'
17140	'Mycerobas carnipes'	'White-winged grosbeak'	'Mycerobas carnipes'
17150	'Eophona migratoria'	'Yellow-billed grosbeak'	'Eophona migratoria'
17160	'Eophona personata'	'Japanese Grosbeak'	'Eophona personata'
17170	'Coccothraustes coccothraustes'	'Hawfinch'	'Coccothraustes coccothraustes'
17180	'Hesperiphona vespertina'	'Evening Grosbeak'	'Hesperiphona vespertina'
17190	'Hesperiphona abeillei'	'Hooded Grosbeak'	'Hesperiphona abeillei'
17200	'Mniotilta varia'	'Black-and-white warbler'	'Mniotilta varia'
17210	'Vermivora bachmanii'	'Bachman\'s Warbler'	'Vermivora bachmanii'
17220	'Vermivora chrysoptera'	'Lawrence\'s warbler'	'Vermivora chrysoptera'
17230	'Vermivora pinus'	'Blue-winged warbler'	'Vermivora pinus'
17240	'Vermivora peregrina'	'Tennessee warbler'	'Vermivora peregrina'
17250	'Vermivora celata'	'orange-crowned warbler'	'Vermivora celata'
17260	'Vermivora ruficapilla'	'Nashville warbler'	'Vermivora ruficapilla'
17270	'Vermivora virginiae'	'Virginia\'s warbler'	'Vermivora virginiae'
17280	'Vermivora crissalis'	'NA'	'Vermivora crissalis'
17290	'Vermivora luciae'	'Lucy\'s warbler'	'Vermivora luciae'
17300	'Vermivora superciliosa'	'Kirmlesos'	'Vermivora'
17310	'Parula pitiayumi'	'Elfen-Waldsänger'	'Parula pitiayumi'
17320	'Parula americana'	'Northern parula'	'Parula americana'
17330	'Dendroica petechia'	'Yellow warbler'	'Dendroica petechia'
17340	'Dendroica pensylvanica'	'Chestnut-sided warbler'	'Dendroica pensylvanica'
17350	'Dendroica cerulea'	'Cerulean warbler'	'Dendroica cerulea'
17360	'Dendroica caerulescens'	'Black-throated blue warbler'	'Dendroica caerulescens'
17370	'Dendroica pinus'	'pine warbler'	'Dendroica pinus'
17380	'Dendroica graciae'	'Grace\'s warbler'	'Dendroica graciae'
17390	'Dendroica pityophila'	'NA'	'Dendroica pityophila'
17400	'Dendroica dominica'	'Yellow-throated warbler'	'Dendroica dominica'
17410	'Dendroica kirtlandii'	'Kirtland\'s warbler'	'Dendroica kirtlandii'
