10037,2012,01,01,01,00,AAXX 01011 10037 41001 81504 10044 20041 30031 40062 57013 74444 886// 333 88701=
10037,2012,01,01,02,00,AAXX 01021 10037 41001 81504 10048 20045 30026 40057 57017 74444 886// 333 88701=
10037,2012,01,01,03,00,AAXX 01031 10037 41020 81605 10060 20057 30020 40051 57019 76154 886// 333 88701=
10037,2012,01,01,04,00,AAXX 01041 10037 41125 81605 10064 20060 30014 40045 57017 76166 887// 333 87703=
10037,2012,01,01,05,00,AAXX 01051 10037 41125 81704 10073 20069 30008 40039 57018 76166 887// 333 87703=
10037,2012,01,01,06,00,AAXX 01061 10037 11118 82005 10084 20080 30004 40034 57016 60022 75865 887// 333 10085 20029 32002 70026 87703=
10037,2012,01,01,07,00,AAXX 01071 10037 41116 82109 10092 20087 30003 40033 57011 75866 887// 333 88703=
10037,2012,01,01,08,00,AAXX 01081 10037 41114 82108 10093 20087 30005 40035 55003 75165 887// 333 88703=
10037,2012,01,01,09,00,AAXX 01091 10037 41214 82208 10095 20089 30007 40037 53003 75165 887// 333 88704=
10037,2012,01,01,10,00,AAXX 01101 10037 41235 82308 10096 20089 30012 40042 52009 75155 887// 333 88705=
10037,2012,01,01,11,00,AAXX 01111 10037 41135 82309 10090 20084 30013 40043 52008 75155 887// 333 88703 91114=
10037,2012,01,01,12,00,AAXX 01121 10037 41138 82308 10086 20079 30016 40046 52009 72065 887// 333 88703 91114=
10037,2012,01,01,13,00,AAXX 01131 10037 41240 82308 10085 20079 30016 40046 51004 71022 886// 333 88704=
10037,2012,01,01,14,00,AAXX 01141 10037 41257 82308 10090 20081 30013 40043 50000 71022 886// 333 88705=
10037,2012,01,01,15,00,AAXX 01151 10037 42358 82106 10093 20081 30016 40046 55000 876// 333 87708=
10037,2012,01,01,16,00,AAXX 01161 10037 42460 82105 10094 20081 30016 40046 55000 875// 333 85710 87618=
10037,2012,01,01,17,00,AAXX 01171 10037 42560 71904 10093 20081 30011 40041 58002 875// 333 87625=
10037,2012,01,01,18,00,AAXX 01181 10037 11357 81704 10093 20082 30006 40036 58010 60022 71022 875// 333 10097 20084 31008 84707 87615=
10037,2012,01,01,19,00,AAXX 01191 10037 41256 81605 10096 20087 39997 40027 57019 75152 875// 333 85705 87615=
10037,2012,01,01,20,00,AAXX 01201 10037 41356 81605 10099 20089 39987 40017 57024 72052 876// 333 87708=
10037,2012,01,01,21,00,AAXX 01211 10037 41350 81605 10098 20090 39972 40002 57034 76165 877// 333 87707=
10037,2012,01,01,22,00,AAXX 01221 10037 41240 81603 10098 20091 39954 49984 57043 76366 877// 333 87704=
10037,2012,01,01,23,00,AAXX 01231 10037 41240 82602 10093 20087 39941 49971 57046 76366 875// 333 84704 87625=
10038,2012,01,01,00,00,AAXX 01001 10038 NIL=
10038,2012,01,01,01,00,AAXX 01011 10038 NIL=
10038,2012,01,01,02,00,AAXX 01021 10038 NIL=
